id,name,artist,songwriters,duration,genres,album,created_at,updated_at,ingested_at,valid_until
62665,enough,Tyler Howard,Lindsay Calderon,17:18,major,edge,2024-02-25T02:24:20.000112,2024-04-20T08:16:31.673661,2024-10-28 00:30:43.821005,
8741,remember,Andrea Lee,Sandra David,06:38,risk,nice,2023-02-17T04:47:35.969581,2024-04-22T16:56:39.912915,2024-10-28 00:30:43.821005,
59179,stay,Valerie Turner,Charlene Gaines,25:40,child,five,2024-09-01T08:26:46.125026,2024-06-16T21:45:32.250785,2024-10-28 00:30:43.821005,
52993,record,Rachel Wright,Lisa Galloway,05:02,live,money,2023-04-11T09:01:00.770445,2024-05-07T00:22:31.544418,2024-10-28 00:30:43.821005,
78718,entire,Alicia Taylor,Joel Bowman,46:52,turn,certain,2024-09-24T20:29:52.063709,2024-04-01T22:58:34.294873,2024-10-28 00:30:43.821005,
86211,news,George Mckee,Gregory Harvey,03:56,over,thing,2023-05-01T01:39:34.793336,2023-11-04T07:05:59.230294,2024-10-28 00:30:43.821005,
93386,design,Christine Ruiz,James Hernandez,22:53,whole,stage,2023-06-08T05:55:00.193541,2024-02-21T22:16:48.207504,2024-10-28 00:30:43.821005,
66625,day,Brittany Vasquez,Allison Vega,53:44,but,sound,2023-08-09T04:43:10.223763,2024-07-09T16:46:07.059642,2024-10-28 00:30:43.821005,
44210,feeling,Melissa Lambert,Joshua Stuart PhD,11:22,long,career,2024-02-11T21:43:25.634968,2023-11-29T06:15:06.139755,2024-10-28 00:30:43.821005,
71446,free,Jeff Gonzalez,Connie Lozano,23:50,modern,resource,2024-06-28T01:28:32.032260,2024-08-07T00:51:58.583238,2024-10-28 00:30:43.821005,
72960,practice,Emily Jones,Michelle Smith MD,01:15,person,rich,2023-03-11T16:19:54.287563,2023-11-20T19:06:14.912534,2024-10-28 00:30:43.821005,
58968,down,Hannah Murphy,Cody Castillo,13:03,pick,describe,2023-09-22T15:09:16.235894,2024-02-10T01:22:29.902408,2024-10-28 00:30:43.821005,
86094,affect,Elizabeth Gillespie,John Shaw,37:21,personal,sign,2023-09-28T09:10:32.547696,2024-06-07T02:46:16.369723,2024-10-28 00:30:43.821005,
5479,early,Emily Walker,Tracy Vasquez,30:27,perhaps,to,2024-05-13T17:47:14.235604,2023-12-23T11:57:39.807986,2024-10-28 00:30:43.821005,
27245,step,Corey Daniel,Andrea Contreras,29:25,guess,newspaper,2024-05-26T08:02:14.551782,2024-04-14T06:27:50.894155,2024-10-28 00:30:43.821005,
3614,her,Molly Thomas,Ashley Weaver,19:29,market,worry,2023-06-05T01:43:11.356692,2024-08-20T07:16:32.438658,2024-10-28 00:30:43.821005,
64705,chance,Paul Hall,Cody Brown,52:46,it,agree,2024-01-20T02:27:23.612945,2024-01-01T09:20:07.355032,2024-10-28 00:30:43.821005,
83476,discussion,Jeremy Hill,Christian Jones,48:30,crime,thus,2023-06-14T07:23:47.387271,2024-03-15T16:20:49.346198,2024-10-28 00:30:43.821005,
35076,probably,Christopher Brown MD,Andrew Lynch,50:12,news,have,2023-04-01T16:20:03.550863,2024-04-14T18:56:23.266301,2024-10-28 00:30:43.821005,
10938,unit,Jeremy Ramos,Kristina Mcpherson,54:09,wife,evidence,2024-10-24T01:39:53.284029,2024-03-06T11:33:51.859369,2024-10-28 00:30:43.821005,
96408,hold,Ms. Caroline Waller,Jessica Hill,15:39,defense,that,2024-10-06T17:13:32.097790,2024-06-23T05:24:08.685460,2024-10-28 00:30:43.821005,
46508,skin,Todd Pearson,Elizabeth Jenkins,35:13,chair,general,2024-05-06T19:16:53.006143,2024-03-16T06:02:29.430024,2024-10-28 00:30:43.821005,
21775,similar,Maria Whitehead,Cameron Collins,33:14,share,or,2024-09-14T15:56:38.434062,2024-03-15T15:26:19.039481,2024-10-28 00:30:43.821005,
2153,news,Brett Ramirez,Jackie Williams,50:37,despite,number,2023-03-18T18:50:38.313664,2024-01-26T15:55:28.140213,2024-10-28 00:30:43.821005,
96882,against,Sara Sawyer,Donald Powers,33:47,police,kid,2023-08-24T19:05:48.590163,2024-02-19T13:47:36.980016,2024-10-28 00:30:43.821005,
64453,player,Erika Garcia,Bruce Miller,14:04,with,medical,2023-05-17T22:40:33.901235,2023-12-14T12:02:05.905543,2024-10-28 00:30:43.821005,
46338,property,Ryan Ayala,Mr. Justin Gonzalez,52:51,history,girl,2024-02-08T14:18:43.957894,2023-12-01T14:02:51.334249,2024-10-28 00:30:43.821005,
44455,major,Victoria Nelson,Michael Torres,15:38,sit,until,2024-01-29T08:08:13.405386,2024-08-02T18:21:22.992737,2024-10-28 00:30:43.821005,
88484,officer,Amy Wright,Ryan White,52:19,production,next,2024-03-23T12:07:02.413804,2024-02-11T14:59:26.469757,2024-10-28 00:30:43.821005,
93206,together,Mr. Keith Fleming,Mrs. Amanda Oneal MD,03:57,but,can,2022-10-29T15:42:30.373200,2024-04-08T06:48:01.439069,2024-10-28 00:30:43.821005,
37299,care,Joseph Lee,Kathy Lewis,04:37,join,crime,2024-01-24T09:24:00.253156,2023-11-07T03:05:08.661288,2024-10-28 00:30:43.821005,
16734,you,Cory Ford,Joyce Hill,46:26,true,final,2023-04-14T20:55:26.613060,2024-06-01T12:30:55.097385,2024-10-28 00:30:43.821005,
5193,picture,Edward Hill,Kelly Tran,53:53,believe,research,2024-02-03T00:15:10.304218,2024-04-04T08:53:44.513565,2024-10-28 00:30:43.821005,
83029,experience,Amber Moreno,Heather Dalton,33:17,meeting,phone,2023-12-03T12:45:52.664253,2024-01-04T16:28:50.015803,2024-10-28 00:30:43.821005,
37778,mean,John Lang,Kimberly Conley,41:05,near,much,2024-03-15T08:39:03.963935,2023-11-14T18:11:25.897438,2024-10-28 00:30:43.821005,
2621,far,Chelsea Lewis,Amanda Carter,32:52,weight,manager,2023-09-29T04:11:00.612326,2023-11-06T12:07:46.426346,2024-10-28 00:30:43.821005,
98939,trouble,Ashley Bennett,Joseph Arellano,40:25,top,large,2023-04-25T18:30:24.336565,2024-05-09T14:02:32.289823,2024-10-28 00:30:43.821005,
17099,never,Edwin Byrd,Rhonda Hall,42:40,without,north,2023-12-02T06:11:20.280082,2024-01-15T15:52:21.175342,2024-10-28 00:30:43.821005,
1693,fact,John Moon,Judy Duncan,18:17,hot,small,2022-12-23T13:32:12.524170,2024-03-15T19:11:47.965288,2024-10-28 00:30:43.821005,
92337,including,Joshua Wilson,Linda Stone,44:47,bring,guy,2023-10-22T21:28:01.557967,2024-05-06T14:03:10.054726,2024-10-28 00:30:43.821005,
6200,population,Jessica Adams,Tristan Harrison,59:26,could,administration,2024-05-20T15:53:47.261803,2024-06-30T00:46:26.658928,2024-10-28 00:30:43.821005,
38870,up,Michael Mitchell,Amanda Simmons,58:22,policy,head,2024-08-30T14:02:42.846996,2024-02-09T06:01:28.293680,2024-10-28 00:30:43.821005,
12857,image,Robert Jones,Heather Gomez,32:32,understand,thousand,2022-11-13T10:29:08.712009,2024-02-09T14:33:17.363444,2024-10-28 00:30:43.821005,
43934,away,Vicki Poole,Nicole Ayers,35:51,it,station,2024-03-02T18:33:46.186106,2024-03-07T12:56:49.414169,2024-10-28 00:30:43.821005,
12200,rock,Mr. Peter Gutierrez,Kimberly Mccoy,43:12,behind,impact,2022-11-18T00:37:04.151618,2024-07-08T18:53:05.053579,2024-10-28 00:30:43.821005,
22518,explain,Andrea Logan,Rachel Cook,57:59,provide,parent,2022-12-16T08:13:10.661983,2024-09-05T14:26:03.678309,2024-10-28 00:30:43.821005,
13341,how,Yvette White,Michael Turner,21:04,success,personal,2023-02-25T04:22:50.206176,2023-12-30T10:48:26.569467,2024-10-28 00:30:43.821005,
54187,improve,Vicki Simpson,Steven Lewis,32:57,small,collection,2023-11-09T04:11:12.497493,2024-08-31T14:21:34.028454,2024-10-28 00:30:43.821005,
55004,exist,Mrs. Jennifer Tran,Jennifer Trujillo,59:40,cause,gas,2024-07-27T16:26:52.081569,2023-11-10T11:57:08.503978,2024-10-28 00:30:43.821005,
91862,natural,Kyle Patterson,Gloria White,26:16,friend,least,2022-12-05T02:11:03.699495,2024-02-26T18:04:07.856189,2024-10-28 00:30:43.821005,
15278,hair,Anna Delacruz,Elizabeth Lester,01:14,job,center,2024-03-16T12:43:09.108827,2024-07-25T09:48:05.757511,2024-10-28 00:30:43.821005,
25126,side,Ashley Wagner,Brenda Thomas,02:07,project,type,2023-09-13T07:39:02.067266,2024-04-11T06:17:06.626191,2024-10-28 00:30:43.821005,
26494,color,Scott Anderson,Steven Smith,49:09,ready,argue,2023-12-04T12:51:28.048742,2024-01-27T06:49:38.220634,2024-10-28 00:30:43.821005,
49692,economic,Samantha Morris,Dean Perry,02:48,physical,certain,2023-06-07T11:55:34.960791,2024-06-05T16:20:51.991280,2024-10-28 00:30:43.821005,
27102,boy,Nicole Morris,Gary Gonzalez,43:51,no,anyone,2023-07-24T12:04:07.619997,2023-12-23T03:25:29.118047,2024-10-28 00:30:43.821005,
45148,Mrs,Jennifer Sherman,Wayne Myers,58:45,free,owner,2023-11-01T17:52:35.824523,2024-03-15T14:34:11.206223,2024-10-28 00:30:43.821005,
15958,wonder,Scott Reeves,Travis Mcmillan,52:58,remember,behavior,2023-04-19T22:00:49.799000,2024-10-16T16:06:40.782708,2024-10-28 00:30:43.821005,
57564,plant,Vicki Nelson,Veronica Leon,58:17,none,both,2023-07-08T18:29:17.557491,2024-07-13T12:18:51.128674,2024-10-28 00:30:43.821005,
44059,recognize,Mary Horn,Tracy Mendoza,54:59,agreement,white,2023-11-20T17:40:32.522492,2023-11-21T12:33:05.234705,2024-10-28 00:30:43.821005,
74436,American,Matthew Robinson,James Jones,40:27,message,help,2023-02-15T03:24:45.116383,2023-12-04T09:00:39.643903,2024-10-28 00:30:43.821005,
66036,century,Christopher Delacruz,Paul Lee,48:36,ability,act,2023-02-19T10:43:41.208263,2023-12-01T09:18:05.781279,2024-10-28 00:30:43.821005,
75298,provide,Aaron Russo,Ryan Torres,40:41,current,husband,2023-12-04T14:19:07.121691,2024-07-17T02:16:21.416665,2024-10-28 00:30:43.821005,
73405,other,Frederick Baker,Harold Smith,54:12,beat,worker,2024-05-16T03:37:30.955585,2023-12-04T03:15:06.596022,2024-10-28 00:30:43.821005,
64880,thousand,Elaine Brewer,Robert Hicks,12:05,adult,range,2024-08-25T11:58:47.277050,2024-06-17T04:05:21.555529,2024-10-28 00:30:43.821005,
95357,test,Taylor Calhoun,Evelyn Butler,31:20,successful,down,2023-07-22T08:39:28.578718,2023-12-23T09:29:55.191290,2024-10-28 00:30:43.821005,
58584,smile,Ernest Mcdonald,April Mcdonald,41:19,watch,agree,2024-05-24T05:54:43.224483,2023-11-22T09:10:36.149764,2024-10-28 00:30:43.821005,
37198,check,Christopher Moss,Courtney Horton,49:47,gun,offer,2023-03-22T16:26:53.221131,2023-12-02T16:09:53.698419,2024-10-28 00:30:43.821005,
96114,contain,Laura Farmer,Alice Delgado,02:17,trade,kid,2024-01-11T07:50:37.260384,2024-06-07T08:56:28.294265,2024-10-28 00:30:43.821005,
93137,president,Miss Jill Martinez,John Perez,29:20,health,to,2023-01-15T14:59:26.638451,2024-04-30T19:45:14.690466,2024-10-28 00:30:43.821005,
84783,memory,Julie Fritz,Shelly Bradley,33:49,spring,low,2022-11-01T04:23:20.893958,2024-05-18T16:58:59.786240,2024-10-28 00:30:43.821005,
42197,technology,Wyatt Graves,Ashley Hill,22:07,southern,professor,2023-10-27T09:32:10.769710,2024-08-13T00:39:42.482584,2024-10-28 00:30:43.821005,
83564,worker,Suzanne Edwards,James Haas,00:51,stage,realize,2024-02-02T05:32:42.571254,2024-07-29T03:20:39.719466,2024-10-28 00:30:43.821005,
97712,skin,Richard Scott,Alice French,26:25,live,control,2024-09-21T16:36:12.622257,2023-12-21T13:37:44.856972,2024-10-28 00:30:43.821005,
30751,moment,John Dennis,Gregory Arias,42:25,term,culture,2023-06-30T00:42:20.528270,2024-05-12T23:59:30.474265,2024-10-28 00:30:43.821005,
47071,time,Daniel Jennings,Steven Smith,59:34,task,situation,2023-02-12T09:58:10.833802,2024-07-02T12:54:16.364714,2024-10-28 00:30:43.821005,
61750,yeah,Anna Rodriguez,Charlotte Kim,07:09,hotel,research,2024-10-14T09:27:32.194252,2023-12-24T01:42:13.279999,2024-10-28 00:30:43.821005,
81204,important,Angela Anderson,James Johnson,44:31,Congress,now,2024-02-18T20:35:21.824069,2024-01-18T21:40:42.092412,2024-10-28 00:30:43.821005,
98020,investment,Kirk Simmons,Jacob Perez,58:09,direction,area,2022-12-08T02:02:10.902926,2024-08-16T06:27:28.264562,2024-10-28 00:30:43.821005,
94710,seat,Jennifer Freeman,Jack Owens,25:05,area,simple,2024-09-29T22:42:43.525466,2024-07-16T19:43:47.640083,2024-10-28 00:30:43.821005,
48445,only,Michelle Green,Emily Page,49:41,tonight,experience,2024-04-27T21:30:45.882660,2024-02-23T23:06:27.828657,2024-10-28 00:30:43.821005,
41963,father,Leslie Rogers,Michael Taylor,58:44,at,executive,2024-01-09T06:22:24.989655,2024-05-12T22:12:47.183384,2024-10-28 00:30:43.821005,
61533,kind,Peter Villegas,Yolanda Irwin,13:11,factor,market,2022-11-25T08:33:06.242639,2024-05-18T03:51:42.780376,2024-10-28 00:30:43.821005,
88909,too,Brad Ballard,Jeffrey Delgado,47:36,hot,challenge,2024-07-15T22:05:28.719766,2024-03-06T15:01:40.998824,2024-10-28 00:30:43.821005,
39500,heavy,Sarah Singh MD,Tami Taylor,02:26,budget,whose,2023-11-20T07:11:31.166533,2024-02-03T23:29:10.820014,2024-10-28 00:30:43.821005,
23957,position,Angela Weaver,Joseph Brown,20:15,population,under,2024-06-26T18:20:51.413084,2024-04-16T14:28:28.509174,2024-10-28 00:30:43.821005,
42036,network,Robin Gonzalez,Robin Benjamin,32:08,personal,less,2024-09-09T13:56:05.171373,2024-04-11T00:06:51.998109,2024-10-28 00:30:43.821005,
89183,husband,Erica Snyder,Jodi Adams,06:32,than,travel,2024-06-03T00:59:16.471079,2023-12-02T02:18:36.405267,2024-10-28 00:30:43.821005,
98497,air,Vincent Christian,Amanda Colon,54:44,walk,worry,2023-11-13T22:42:33.889347,2024-09-08T20:51:26.464860,2024-10-28 00:30:43.821005,
50341,admit,Henry Taylor,Ashley Williams,53:14,now,bit,2024-10-11T09:10:24.214315,2024-08-18T16:51:22.665101,2024-10-28 00:30:43.821005,
35450,yard,Sarah Gutierrez,Keith Mclaughlin,16:45,expert,nice,2023-09-09T02:08:53.175332,2024-09-11T09:22:52.897607,2024-10-28 00:30:43.821005,
76849,sport,Suzanne Sellers,Jon Navarro,06:22,husband,although,2024-03-25T11:31:43.930098,2024-04-25T08:33:59.022676,2024-10-28 00:30:43.821005,
41761,establish,Shirley Lin,Michelle Melton MD,19:49,lead,resource,2024-02-25T14:16:28.621424,2024-07-20T02:18:58.528186,2024-10-28 00:30:43.821005,
14026,later,Keith Campbell,Gary Smith,57:28,share,turn,2024-01-05T08:24:39.912146,2024-04-20T21:02:46.500264,2024-10-28 00:30:43.821005,
53633,necessary,Sara Sanchez,Michael Henderson,22:24,peace,standard,2023-09-08T18:24:27.101867,2024-05-04T13:22:07.639827,2024-10-28 00:30:43.821005,
93423,story,Daniel Clark,Mario Webb,10:15,future,manage,2024-09-03T09:23:14.314886,2024-05-25T23:12:38.139500,2024-10-28 00:30:43.821005,
77099,sit,Olivia Atkinson,Michael Cabrera,57:42,many,unit,2024-08-18T17:23:40.675953,2024-05-13T19:30:17.764027,2024-10-28 00:30:43.821005,
10038,international,Devin Bender,Joseph Watson,58:25,gas,reflect,2023-01-30T02:29:10.656376,2024-08-29T17:43:26.107835,2024-10-28 00:30:43.821005,
29781,recent,Amber Martin,Jason Byrd,36:16,data,speech,2024-07-07T03:54:07.082116,2023-12-03T03:24:51.174850,2024-10-28 00:30:43.821005,
34635,cultural,Nicholas Reynolds,Timothy Brown,57:11,future,support,2023-02-15T21:18:25.431618,2024-06-11T07:07:13.100373,2024-10-28 00:30:43.821005,
55074,scientist,Nancy Mcbride,James Ellis,14:30,long,population,2023-01-31T04:02:22.664933,2024-05-29T16:41:55.514575,2024-10-28 00:30:43.821005,
77800,certainly,Marcia Kane,Misty Dudley,20:26,husband,anyone,2023-03-06T02:35:11.725130,2024-04-14T04:26:19.747445,2024-10-28 00:30:43.821005,
11732,part,Darrell Maynard,Cassandra Hanson,36:08,west,walk,2023-10-26T04:40:08.437920,2024-01-18T22:29:45.169696,2024-10-28 00:30:43.821005,
55267,open,April Johnson,Michael Atkinson,20:31,difficult,church,2023-03-28T17:13:26.001173,2024-06-04T00:51:20.805295,2024-10-28 00:30:43.821005,
9414,special,Samantha Holder,Linda Matthews,24:32,could,high,2023-08-25T19:21:22.702862,2024-05-17T15:39:16.611906,2024-10-28 00:30:43.821005,
70868,sure,Andrew Perez,William Morris,27:22,magazine,cause,2024-02-24T08:23:16.268327,2024-05-15T00:36:32.435241,2024-10-28 00:30:43.821005,
86869,special,Christine Perez,Cassidy Mckenzie,49:41,do,kitchen,2023-11-05T17:24:04.166319,2024-06-26T14:17:51.159436,2024-10-28 00:30:43.821005,
83048,attention,John Miller,Emily Davis,19:41,anyone,attention,2024-04-19T18:52:10.496945,2024-07-30T05:39:04.228389,2024-10-28 00:30:43.821005,
71753,room,Randy Thompson,Christina Flowers,51:15,lot,clearly,2024-05-01T06:11:07.441587,2024-05-12T16:27:34.646502,2024-10-28 00:30:43.821005,
77971,would,Christopher Sanchez,Michael Griffin,46:18,contain,writer,2023-01-20T19:41:41.109127,2023-11-07T10:38:15.497487,2024-10-28 00:30:43.821005,
28157,long,Joann Lester,Kimberly Lopez,27:58,share,newspaper,2023-09-20T23:25:18.060094,2024-03-13T04:27:28.542754,2024-10-28 00:30:43.821005,
22178,from,Antonio Adams,Kevin Perez,02:25,close,we,2023-05-20T14:31:30.811241,2024-07-12T15:43:40.475256,2024-10-28 00:30:43.821005,
76665,company,Heather Novak,Amber Bailey,00:04,option,never,2023-08-25T00:30:31.977823,2024-03-27T06:17:31.009290,2024-10-28 00:30:43.821005,
476,build,Alexander Wells,Kenneth Chase,34:33,suffer,detail,2024-07-12T18:05:19.291380,2024-02-25T12:02:17.650402,2024-10-28 00:30:43.821005,
79905,crime,Michele Rogers,Lori Henderson,36:26,make,protect,2023-05-16T09:43:05.781617,2024-05-09T16:29:06.122856,2024-10-28 00:30:43.821005,
74318,total,Hunter Johnson,Marc Kelly,36:46,big,deep,2024-04-11T01:58:48.251502,2024-10-24T14:22:23.052795,2024-10-28 00:30:43.821005,
92660,almost,Dale Figueroa,Glenn Greene,22:33,hour,other,2024-04-07T22:00:43.039504,2024-01-07T21:53:15.230108,2024-10-28 00:30:43.821005,
59108,produce,Derek Huffman,Mckenzie Pennington,08:26,heart,attorney,2023-05-24T06:27:40.573749,2023-10-30T05:41:08.723486,2024-10-28 00:30:43.821005,
9944,during,Jessica Erickson,Matthew Sanders,15:03,mother,nothing,2023-09-13T02:44:44.358331,2024-09-04T15:24:51.580391,2024-10-28 00:30:43.821005,
32822,thus,John Park,Michael Gonzalez,22:03,former,black,2023-04-29T17:59:49.937750,2024-03-29T02:26:13.138186,2024-10-28 00:30:43.821005,
90293,up,Ashley Giles DVM,Thomas Larson,00:50,woman,door,2023-07-25T00:06:38.863272,2023-12-16T14:56:27.743717,2024-10-28 00:30:43.821005,
31122,economy,Rebecca Baxter,Catherine Evans,39:02,compare,help,2024-09-03T21:06:52.728077,2024-05-26T00:39:37.340605,2024-10-28 00:30:43.821005,
81904,goal,Anthony Duran,Bryce Robertson,23:45,raise,easy,2023-05-23T14:35:05.441286,2024-01-16T19:21:49.679597,2024-10-28 00:30:43.821005,
10968,would,Chelsea Cohen,Christopher Carrillo,42:08,mean,finish,2024-07-04T16:12:08.808856,2023-11-03T17:57:53.445771,2024-10-28 00:30:43.821005,
4289,their,Emily Ferguson,Amy Downs,37:42,their,environment,2023-05-17T01:25:08.689349,2023-11-21T17:15:17.366415,2024-10-28 00:30:43.821005,
79880,ball,Cheryl Contreras,Paul Bruce,35:15,adult,feel,2024-08-28T21:15:03.602809,2024-05-28T07:10:35.937710,2024-10-28 00:30:43.821005,
72348,effort,Sheila Perry,April Blair,00:20,TV,goal,2022-11-02T13:00:46.120868,2024-04-24T09:40:50.265202,2024-10-28 00:30:43.821005,
79863,run,Donald Lynch,Carlos Lee,14:26,protect,reality,2023-01-06T01:06:45.365645,2024-01-07T15:34:57.243799,2024-10-28 00:30:43.821005,
11419,must,Chris Boyle,Amy Garcia,59:45,ok,rather,2024-07-18T16:15:42.057221,2024-02-10T10:47:44.556224,2024-10-28 00:30:43.821005,
26245,join,Joshua Cherry,Scott Brown,20:28,determine,discuss,2024-01-13T06:07:54.056419,2024-03-19T17:14:24.696797,2024-10-28 00:30:43.821005,
69431,chair,Sharon Flores,Alexander Ho,58:23,these,like,2023-02-28T12:53:32.998400,2024-02-19T12:42:40.003355,2024-10-28 00:30:43.821005,
5089,adult,Benjamin Ortiz,Natasha Ballard,20:17,instead,thought,2023-10-01T06:44:52.236427,2024-04-29T19:56:06.068872,2024-10-28 00:30:43.821005,
80560,establish,Laurie Garcia,Nicole Decker,58:06,home,successful,2022-11-05T11:40:07.229377,2024-01-11T03:23:25.015541,2024-10-28 00:30:43.821005,
64277,movie,Lori Benson,Caleb Chung,10:05,share,measure,2024-03-21T11:24:48.807487,2024-09-21T21:30:58.732332,2024-10-28 00:30:43.821005,
88021,us,Kathy Erickson,Ann Flores,05:15,mission,shoulder,2023-05-02T07:12:08.299249,2024-05-09T01:59:18.031252,2024-10-28 00:30:43.821005,
85146,region,Frances Edwards,Martin Gregory Jr.,09:55,buy,son,2023-09-22T07:39:25.496966,2024-04-11T09:44:18.152236,2024-10-28 00:30:43.821005,
45117,plan,Katie Wong,Sarah White,10:52,wrong,toward,2024-04-24T12:15:28.349307,2024-03-03T22:47:31.051786,2024-10-28 00:30:43.821005,
78781,same,Casey Neal,Erica Young,27:14,indicate,service,2024-08-27T17:31:35.836596,2024-03-13T11:01:56.507843,2024-10-28 00:30:43.821005,
71630,part,Kaitlyn Wolfe,Amy Robinson,43:09,plant,lead,2023-01-17T14:23:51.424580,2024-04-10T15:48:30.100154,2024-10-28 00:30:43.821005,
88969,fact,Jeanette Thomas,Alexander Robbins,36:11,company,amount,2023-06-14T17:24:49.469723,2024-03-16T23:07:53.820748,2024-10-28 00:30:43.821005,
13837,but,Mark Baker,Courtney Stephens,01:38,series,civil,2023-03-06T15:21:58.280637,2024-09-12T08:23:40.546380,2024-10-28 00:30:43.821005,
56108,behavior,Kristen Brown,Sarah Jones,04:29,civil,cause,2023-02-14T10:48:01.043365,2024-09-17T08:20:47.715238,2024-10-28 00:30:43.821005,
33385,door,Frank Townsend,Alejandro Wilson,47:38,within,theory,2023-01-02T09:23:10.094511,2023-12-12T07:50:43.824016,2024-10-28 00:30:43.821005,
48212,writer,William Williams,Tara Hughes,42:24,cover,close,2023-01-30T18:40:42.782605,2024-01-02T05:16:05.169100,2024-10-28 00:30:43.821005,
86785,fine,Patrick Rose,Mary Miller,56:26,mind,cause,2024-05-21T05:38:28.472911,2023-12-31T00:57:58.452246,2024-10-28 00:30:43.821005,
15327,exist,James Greene,Brenda Diaz,03:08,just,bed,2022-12-23T00:29:43.725105,2024-01-13T05:04:14.173380,2024-10-28 00:30:43.821005,
84233,partner,Rachel Jackson,Chelsea Gibson,32:55,project,spring,2023-06-07T06:56:22.210916,2024-05-04T09:39:12.924441,2024-10-28 00:30:43.821005,
50133,area,Caleb Watts,Vanessa Davidson,06:27,have,company,2024-07-14T11:39:09.352123,2024-06-16T16:48:29.223209,2024-10-28 00:30:43.821005,
21886,put,Michelle Galloway,Cassandra Smith,53:56,century,measure,2024-04-01T11:12:22.603184,2024-07-16T18:28:26.064579,2024-10-28 00:30:43.821005,
41380,firm,Alice Pacheco,Nicholas Warren,57:45,fast,collection,2023-10-20T12:46:53.796718,2024-03-10T07:35:00.339777,2024-10-28 00:30:43.821005,
92427,ago,Melissa Johnson,Emily Thompson,08:51,scene,security,2023-08-17T21:16:39.967479,2024-08-11T18:26:00.193436,2024-10-28 00:30:43.821005,
42853,join,Alice Hunter,Nicholas Garcia,25:07,nearly,upon,2024-06-11T11:28:13.436786,2024-03-11T19:39:17.576176,2024-10-28 00:30:43.821005,
57354,parent,Bryan Hernandez,Kimberly Williams,33:47,minute,choice,2023-10-18T23:21:50.822964,2024-04-23T09:42:46.937400,2024-10-28 00:30:43.821005,
34120,meet,Alexandra Medina,Rebecca Lewis,07:14,everything,just,2023-09-19T20:52:09.599321,2024-05-10T21:58:36.816061,2024-10-28 00:30:43.821005,
43704,a,Grace Wright,Philip Downs,44:15,less,most,2023-09-21T07:40:04.796952,2024-08-29T05:41:01.861368,2024-10-28 00:30:43.821005,
65329,so,Elizabeth Williams,Michael Monroe Jr.,23:29,speech,cut,2023-07-15T17:00:26.338428,2023-11-14T10:50:53.133172,2024-10-28 00:30:43.821005,
58291,something,Sandy Gray,Deborah Barajas,41:15,process,provide,2023-01-16T01:00:34.257803,2024-01-09T09:24:48.861214,2024-10-28 00:30:43.821005,
21024,up,Elizabeth Sullivan,Jon Adams,38:15,air,safe,2022-12-01T13:03:07.200433,2024-09-03T05:46:24.440547,2024-10-28 00:30:43.821005,
39393,law,Cynthia Reid,Christina Ellis,21:14,past,conference,2023-11-18T23:45:17.548599,2024-06-26T22:53:01.502239,2024-10-28 00:30:43.821005,
72665,level,Derek Mcclure,Nicholas Taylor,16:04,choose,environmental,2023-07-08T16:57:31.230883,2024-08-25T05:33:12.833884,2024-10-28 00:30:43.821005,
16525,including,Duane Parrish,Kimberly Adams,42:52,write,organization,2024-02-05T22:36:10.185735,2024-09-06T18:25:13.700389,2024-10-28 00:30:43.821005,
62961,carry,Amber Patterson,Andrew Hernandez,26:00,vote,campaign,2023-02-10T10:14:58.088905,2024-06-29T13:30:06.440913,2024-10-28 00:30:43.821005,
1671,peace,Mr. Steven Bolton,Travis Williams,22:11,garden,enjoy,2023-07-12T21:15:39.461544,2023-12-28T02:47:12.195399,2024-10-28 00:30:43.821005,
98268,whom,Alexandra Scott,Jerry Ferguson,59:13,professor,worry,2024-01-27T11:54:22.605129,2024-04-29T19:55:46.938694,2024-10-28 00:30:43.821005,
16718,quite,Rachel Bishop,Ariel Griffin,09:11,wife,positive,2023-09-22T15:36:05.401919,2024-07-10T02:07:33.020945,2024-10-28 00:30:43.821005,
31552,system,Adam Grant,Angela Owen,48:35,design,artist,2023-09-14T09:55:06.410694,2024-04-07T00:14:43.635480,2024-10-28 00:30:43.821005,
94116,subject,Thomas Williams DDS,Brianna Banks,18:55,growth,less,2024-06-13T17:10:45.505482,2024-10-22T13:29:10.490247,2024-10-28 00:30:43.821005,
20207,occur,Caitlin Faulkner,Christina Collins,07:21,body,see,2024-08-01T12:20:36.955665,2024-09-01T11:20:59.034724,2024-10-28 00:30:43.821005,
41508,born,Darrell Marquez,Andrew Mccoy,11:51,heavy,structure,2024-09-30T04:30:24.975789,2024-02-12T01:28:30.597961,2024-10-28 00:30:43.821005,
32980,this,Derek Pierce,Carolyn Gentry,59:50,century,beautiful,2023-11-16T07:07:50.760167,2024-08-13T12:41:37.161098,2024-10-28 00:30:43.821005,
72013,the,Charles Stephens,Sandra Jackson,22:14,body,involve,2024-06-26T00:49:16.055715,2024-05-22T15:09:03.806285,2024-10-28 00:30:43.821005,
94240,final,Monica Davis,Carmen Hernandez,59:03,red,free,2024-10-16T03:48:04.167242,2023-11-03T18:07:20.562798,2024-10-28 00:30:43.821005,
51170,particular,Jordan Payne,Jamie Lopez,11:49,similar,find,2024-09-25T23:07:27.926077,2024-02-24T04:37:47.285300,2024-10-28 00:30:43.821005,
