user_id,items,created_at,updated_at,ingested_at,valid_until
57831,"[66625, 89020, 26867, 62161, 31122]",2024-04-21T03:18:20.545012,2024-05-18T11:21:25.715917,2024-10-28 00:30:44.548485,
87199,"[20076, 71030, 53025, 83189, 9526]",2024-08-01T03:06:50.339794,2024-08-24T10:36:49.232658,2024-10-28 00:30:44.548485,
74347,"[8260, 15327, 37137, 83671, 71632]",2022-11-09T00:39:49.261018,2023-10-26T00:09:30.967671,2024-10-28 00:30:44.548485,
41922,"[17070, 16525, 19121, 45350, 61986]",2024-10-01T20:13:51.056451,2024-10-13T04:13:58.056424,2024-10-28 00:30:44.548485,
38036,"[90316, 69830, 90765, 23640, 28417]",2023-12-07T16:23:13.895172,2024-05-22T03:16:40.001179,2024-10-28 00:30:44.548485,
97967,"[78359, 58934, 50201, 78181, 98199]",2024-07-26T12:32:00.378256,2024-09-13T23:16:17.868323,2024-10-28 00:30:44.548485,
50715,"[90613, 4563, 78359, 27771, 64192]",2022-12-04T22:07:29.592013,2024-10-14T20:35:23.005469,2024-10-28 00:30:44.548485,
44713,"[32291, 31245, 14169, 15278, 71067]",2023-08-14T10:18:36.117065,2024-08-10T15:17:57.177352,2024-10-28 00:30:44.548485,
57097,"[95352, 3212, 76760, 12842, 56403]",2024-07-07T00:35:13.278149,2024-07-25T12:49:16.891156,2024-10-28 00:30:44.548485,
41309,"[77099, 37136, 38072, 39002, 92337]",2023-11-20T01:29:29.515620,2024-03-02T23:56:21.588623,2024-10-28 00:30:44.548485,
84298,"[90516, 72960, 2738, 1480, 88021]",2023-11-26T13:05:54.983050,2024-03-13T02:13:20.929316,2024-10-28 00:30:44.548485,
9949,"[33195, 24776, 10202, 33385, 82328]",2023-01-11T15:01:57.700046,2024-04-15T00:27:28.122937,2024-10-28 00:30:44.548485,
8040,"[39145, 75107, 5862, 39002, 18934]",2023-09-30T02:58:39.433146,2024-01-24T17:38:07.445815,2024-10-28 00:30:44.548485,
29505,"[17070, 49692, 38771, 44059, 83029]",2023-06-01T10:37:12.294006,2024-05-03T22:57:02.987365,2024-10-28 00:30:44.548485,
90574,"[96216, 3614, 20909, 62092, 79755]",2023-01-07T04:31:58.057301,2024-01-23T14:27:07.543574,2024-10-28 00:30:44.548485,
46698,"[55387, 65709, 34063, 7008, 83671]",2022-12-11T03:03:37.980749,2024-01-07T15:59:56.435935,2024-10-28 00:30:44.548485,
1309,"[44008, 40229, 92427, 6675, 67650]",2022-11-07T09:31:03.698164,2023-07-23T17:40:56.371774,2024-10-28 00:30:44.548485,
35745,"[1671, 20076, 96552, 27085, 99496]",2023-11-01T06:07:43.181669,2024-03-03T07:50:17.509606,2024-10-28 00:30:44.548485,
62516,"[59356, 36655, 32565, 77800, 66625]",2024-01-05T20:28:35.185011,2024-02-07T23:53:06.659675,2024-10-28 00:30:44.548485,
47060,"[4905, 76542, 78249, 46338, 87245]",2024-05-19T09:11:57.011830,2024-06-21T00:32:26.549722,2024-10-28 00:30:44.548485,
75596,"[62092, 23957, 6100, 53305, 53425]",2023-10-26T00:42:58.179895,2024-02-24T01:51:31.280273,2024-10-28 00:30:44.548485,
34146,"[36138, 62092, 2738, 75927, 95352]",2024-07-18T03:05:39.107006,2024-09-21T03:20:18.026131,2024-10-28 00:30:44.548485,
58877,"[5205, 14150, 66788, 36544, 40479]",2024-01-01T09:20:50.247652,2024-09-25T01:13:27.790572,2024-10-28 00:30:44.548485,
93090,"[21775, 14731, 26936, 89222, 19337]",2024-05-13T12:00:46.759106,2024-07-23T14:14:12.092169,2024-10-28 00:30:44.548485,
18680,"[38362, 71275, 94694, 82635, 50213]",2023-07-21T02:00:56.332093,2024-04-02T16:44:06.908442,2024-10-28 00:30:44.548485,
59178,"[66764, 53184, 51188, 30206, 56108]",2024-09-24T03:51:08.767259,2024-10-16T13:05:59.092331,2024-10-28 00:30:44.548485,
40404,"[67433, 35212, 33641, 44046, 8315]",2022-11-01T06:29:45.970948,2024-07-24T09:27:55.559637,2024-10-28 00:30:44.548485,
90743,"[77971, 28301, 38747, 45117, 1693]",2024-06-04T14:17:03.847281,2024-06-29T00:27:56.609891,2024-10-28 00:30:44.548485,
85431,"[83189, 73405, 27818, 93423, 38416]",2024-05-13T04:07:35.120011,2024-09-16T03:56:05.986755,2024-10-28 00:30:44.548485,
7727,"[45322, 75306, 44412, 44623, 32822]",2023-08-17T01:21:53.740056,2024-10-10T13:46:39.493040,2024-10-28 00:30:44.548485,
83944,"[64080, 92255, 33641, 79905, 71586]",2023-06-30T15:09:14.715733,2023-08-08T20:16:40.360447,2024-10-28 00:30:44.548485,
41454,"[26688, 69568, 533, 15327, 81817]",2023-12-26T22:55:07.403893,2024-04-01T11:16:31.693858,2024-10-28 00:30:44.548485,
28762,"[68559, 34151, 70441, 45320, 37978]",2023-04-05T11:04:37.864879,2024-02-22T02:46:19.310688,2024-10-28 00:30:44.548485,
58730,"[81904, 86083, 41217, 20140, 89183]",2024-01-21T07:13:34.241482,2024-07-17T06:00:18.730613,2024-10-28 00:30:44.548485,
66275,"[16574, 23187, 22903, 62961, 3959]",2023-08-19T03:48:58.513804,2023-12-12T06:39:56.226906,2024-10-28 00:30:44.548485,
40078,"[3614, 1435, 533, 85167, 49034]",2022-11-19T10:15:08.180008,2023-11-10T19:59:06.915348,2024-10-28 00:30:44.548485,
91423,"[57632, 35464, 38840, 31609, 42532]",2024-05-23T02:27:24.696200,2024-09-11T17:49:51.525100,2024-10-28 00:30:44.548485,
79959,"[13600, 83564, 38840, 4563, 76849]",2023-11-29T20:39:23.854621,2024-01-27T01:36:34.479011,2024-10-28 00:30:44.548485,
6047,"[57089, 64711, 51110, 32332, 47414]",2024-08-15T07:00:21.513576,2024-09-02T20:25:27.210764,2024-10-28 00:30:44.548485,
13978,"[21339, 36548, 83612, 50146, 41396]",2024-04-28T05:07:52.379649,2024-07-02T21:13:20.885751,2024-10-28 00:30:44.548485,
66042,"[47071, 26867, 88021, 12422, 40930]",2023-09-29T13:12:26.727125,2024-08-20T19:42:17.642773,2024-10-28 00:30:44.548485,
87697,"[43704, 44659, 90542, 26011, 18512]",2023-09-10T19:49:20.056860,2023-12-08T00:31:16.847053,2024-10-28 00:30:44.548485,
30481,"[58468, 4289, 33, 60690, 74436]",2023-08-07T13:03:12.236778,2023-09-25T17:42:56.377590,2024-10-28 00:30:44.548485,
8926,"[16574, 18464, 76639, 91862, 46553]",2022-12-16T17:46:24.845971,2023-10-03T10:10:15.172843,2024-10-28 00:30:44.548485,
13844,"[17044, 63803, 54441, 72672, 44054]",2023-12-29T18:23:52.168529,2024-06-08T20:50:59.726064,2024-10-28 00:30:44.548485,
48351,"[15278, 12200, 29304, 31525, 59259]",2024-01-04T14:16:18.717156,2024-05-07T06:53:27.235511,2024-10-28 00:30:44.548485,
27685,"[37778, 62223, 58584, 64103, 28403]",2024-10-26T12:55:51.343844,2024-10-27T03:27:15.170554,2024-10-28 00:30:44.548485,
82127,"[24327, 97473, 64705, 81817, 82137]",2023-08-10T11:08:13.001777,2024-07-23T05:31:41.877323,2024-10-28 00:30:44.548485,
60208,"[70041, 12702, 22202, 72665, 37787]",2023-09-18T10:00:02.820800,2023-10-30T15:25:53.518055,2024-10-28 00:30:44.548485,
43286,"[46851, 94317, 79655, 41890, 4723]",2023-10-04T23:59:12.684072,2024-10-20T03:49:07.989772,2024-10-28 00:30:44.548485,
84901,"[66009, 41823, 40939, 4279, 39002]",2023-12-15T00:52:08.545798,2024-10-21T06:37:45.111477,2024-10-28 00:30:44.548485,
63217,"[63803, 5862, 42036, 62830, 98333]",2024-04-17T01:00:47.261332,2024-09-08T07:34:51.023037,2024-10-28 00:30:44.548485,
41879,"[61750, 26837, 21339, 20140, 73103]",2023-02-11T09:13:57.411543,2023-03-13T02:28:12.236625,2024-10-28 00:30:44.548485,
67134,"[4905, 66788, 61576, 34466, 96148]",2024-06-28T13:52:06.354464,2024-07-20T17:34:47.469317,2024-10-28 00:30:44.548485,
82886,"[97712, 28861, 70868, 18758, 96552]",2023-07-22T21:24:39.365506,2024-08-27T02:02:54.547033,2024-10-28 00:30:44.548485,
42577,"[6098, 68279, 15912, 43408, 87245]",2023-10-13T19:46:03.087769,2024-01-04T00:55:21.139427,2024-10-28 00:30:44.548485,
95279,"[55965, 37978, 23795, 94116, 7381]",2024-09-11T11:17:45.379696,2024-10-13T14:58:52.377886,2024-10-28 00:30:44.548485,
27076,"[5089, 82780, 31525, 36544, 19492]",2023-01-28T13:19:01.598316,2023-08-15T13:16:05.477400,2024-10-28 00:30:44.548485,
61883,"[53365, 83476, 73586, 18368, 56108]",2023-08-30T14:05:54.676557,2024-02-13T12:23:57.343713,2024-10-28 00:30:44.548485,
31699,"[76537, 7381, 83671, 72376, 22731]",2024-07-14T07:10:08.941060,2024-09-20T06:44:58.471894,2024-10-28 00:30:44.548485,
11864,"[36655, 20207, 26245, 31609, 42475]",2023-08-14T09:13:45.499150,2024-06-16T06:14:46.471486,2024-10-28 00:30:44.548485,
49192,"[63836, 55387, 53365, 59532, 5089]",2024-05-05T11:49:53.288124,2024-06-10T17:12:07.440703,2024-10-28 00:30:44.548485,
40710,"[86203, 93665, 68408, 99294, 95640]",2024-04-10T12:17:22.377184,2024-09-08T02:57:44.213753,2024-10-28 00:30:44.548485,
74421,"[65552, 54048, 9166, 64705, 18982]",2024-07-07T02:52:07.258465,2024-07-10T12:42:59.162543,2024-10-28 00:30:44.548485,
83596,"[30123, 35042, 10038, 88325, 83071]",2023-08-30T21:02:11.306031,2024-08-10T16:18:42.988530,2024-10-28 00:30:44.548485,
10397,"[27771, 85167, 72522, 1671, 38362]",2022-11-30T07:22:21.042686,2023-01-17T21:00:39.356817,2024-10-28 00:30:44.548485,
97032,"[47414, 71158, 71003, 79755, 15278]",2023-01-02T05:16:13.407575,2024-08-09T20:18:09.224471,2024-10-28 00:30:44.548485,
1988,"[60773, 13600, 12422, 3501, 61576]",2023-07-23T10:26:25.842219,2024-03-28T17:38:45.834552,2024-10-28 00:30:44.548485,
42580,"[94710, 58672, 38416, 32109, 92849]",2024-02-21T23:05:32.531776,2024-09-05T18:55:56.406212,2024-10-28 00:30:44.548485,
85816,"[20076, 17044, 14731, 32452, 15325]",2023-10-23T15:02:03.672796,2024-09-16T01:35:55.206019,2024-10-28 00:30:44.548485,
22870,"[1143, 24776, 29916, 71275, 41292]",2023-10-04T15:49:29.432994,2024-09-19T22:02:29.824841,2024-10-28 00:30:44.548485,
31422,"[98479, 36512, 12422, 70286, 59941]",2023-08-08T13:26:37.234060,2023-12-09T04:20:42.731957,2024-10-28 00:30:44.548485,
30250,"[34660, 94795, 58859, 75306, 27771]",2023-09-22T05:38:56.469024,2023-12-25T16:16:04.594801,2024-10-28 00:30:44.548485,
10596,"[28185, 95352, 94584, 10894, 60690]",2024-05-14T14:26:03.286436,2024-07-08T16:49:01.854624,2024-10-28 00:30:44.548485,
86048,"[82759, 93576, 95352, 18368, 92849]",2023-06-03T08:25:43.985560,2024-01-09T10:01:33.574440,2024-10-28 00:30:44.548485,
45759,"[92849, 16903, 53488, 75773, 38942]",2024-01-30T09:10:00.453379,2024-03-18T09:03:15.623179,2024-10-28 00:30:44.548485,
57102,"[72376, 41133, 69124, 77971, 41243]",2023-06-15T04:03:59.519060,2023-11-07T05:36:58.064834,2024-10-28 00:30:44.548485,
64295,"[74463, 72960, 59772, 4723, 88484]",2024-09-17T05:49:52.700107,2024-10-01T01:01:19.346794,2024-10-28 00:30:44.548485,
81159,"[22903, 10695, 55387, 12442, 11656]",2023-09-02T13:12:49.851481,2024-01-23T23:21:26.893157,2024-10-28 00:30:44.548485,
23785,"[53488, 68494, 81172, 54982, 57571]",2024-07-07T06:50:37.888946,2024-08-27T05:20:04.258714,2024-10-28 00:30:44.548485,
51984,"[28258, 89222, 65552, 47503, 10894]",2024-08-31T06:07:45.036673,2024-09-24T14:59:08.042026,2024-10-28 00:30:44.548485,
92737,"[31552, 88325, 37136, 92337, 80903]",2024-10-11T20:44:40.119070,2024-10-14T04:51:28.146973,2024-10-28 00:30:44.548485,
39377,"[78246, 19921, 902, 27085, 46665]",2023-05-23T22:48:49.669766,2024-09-03T15:21:05.080866,2024-10-28 00:30:44.548485,
82821,"[34263, 90195, 68849, 75773, 41044]",2023-03-12T01:29:25.735375,2024-02-03T10:37:36.375185,2024-10-28 00:30:44.548485,
47506,"[86785, 14588, 4279, 78359, 46212]",2024-07-06T12:52:45.603413,2024-09-13T07:58:11.443653,2024-10-28 00:30:44.548485,
18870,"[36482, 71630, 26011, 73103, 8116]",2024-05-12T22:10:53.324118,2024-05-22T00:05:34.505494,2024-10-28 00:30:44.548485,
50579,"[10038, 98199, 16855, 4184, 6100]",2023-01-16T19:39:22.298127,2023-09-17T04:52:52.809490,2024-10-28 00:30:44.548485,
21702,"[86177, 99967, 49222, 45992, 50036]",2023-03-24T12:37:13.545380,2023-09-27T13:58:45.554316,2024-10-28 00:30:44.548485,
40069,"[40693, 4279, 5501, 19492, 39963]",2023-06-13T22:53:25.911777,2024-06-24T13:58:58.558954,2024-10-28 00:30:44.548485,
13395,"[34378, 40229, 29304, 41489, 95556]",2024-02-24T19:16:17.861365,2024-05-10T14:14:57.280164,2024-10-28 00:30:44.548485,
41603,"[23795, 1438, 95164, 41823, 52587]",2024-02-01T23:55:57.503102,2024-06-14T05:41:43.358961,2024-10-28 00:30:44.548485,
57301,"[53025, 61334, 75907, 58584, 31843]",2023-04-21T07:17:47.588322,2024-09-30T19:17:30.295374,2024-10-28 00:30:44.548485,
4310,"[86370, 83189, 48212, 88969, 61750]",2023-10-31T22:33:21.194758,2024-04-10T01:39:32.052999,2024-10-28 00:30:44.548485,
67662,"[27318, 79905, 21884, 25897, 21721]",2023-06-17T18:03:02.274663,2024-09-23T03:01:46.888712,2024-10-28 00:30:44.548485,
12345,"[61459, 45148, 42085, 1435, 27102]",2024-04-25T01:56:57.033467,2024-08-29T02:14:56.040840,2024-10-28 00:30:44.548485,
11623,"[44059, 3103, 73271, 43408, 39145]",2023-03-13T07:33:57.813114,2024-02-17T20:00:36.457034,2024-10-28 00:30:44.548485,
68058,"[53732, 11422, 62161, 40910, 81172]",2023-08-14T19:55:21.349428,2023-08-28T07:43:52.866607,2024-10-28 00:30:44.548485,
51365,"[78249, 21009, 40590, 31122, 8751]",2023-08-31T17:18:10.763291,2024-04-18T23:32:34.962265,2024-10-28 00:30:44.548485,
71982,"[52197, 71488, 672, 36973, 92633]",2023-05-04T07:39:43.899321,2024-07-16T08:51:43.249084,2024-10-28 00:30:44.548485,
84579,"[60235, 62830, 10274, 68849, 30052]",2024-01-25T00:56:48.371001,2024-09-03T08:27:31.476594,2024-10-28 00:30:44.548485,
12664,"[81817, 12422, 2049, 15327, 22202]",2022-12-13T14:33:31.109442,2024-06-20T15:06:31.571630,2024-10-28 00:30:44.548485,
33500,"[47071, 30611, 71319, 95004, 76855]",2023-06-03T10:08:59.218963,2023-06-07T20:49:47.435081,2024-10-28 00:30:44.548485,
60493,"[23957, 23802, 26091, 70441, 64453]",2023-01-04T07:12:38.658808,2023-02-14T07:03:42.655899,2024-10-28 00:30:44.548485,
69091,"[21886, 52587, 1693, 50201, 62121]",2023-12-30T17:40:23.759684,2024-04-11T16:34:50.301226,2024-10-28 00:30:44.548485,
5781,"[82165, 71319, 45992, 3212, 47987]",2023-12-16T09:15:15.070592,2024-08-03T11:28:28.632725,2024-10-28 00:30:44.548485,
9335,"[47044, 97473, 34151, 27192, 86177]",2023-01-28T03:38:03.587182,2023-04-02T02:54:08.196120,2024-10-28 00:30:44.548485,
13956,"[16855, 26091, 85212, 76824, 4723]",2024-08-06T22:14:16.110790,2024-08-14T06:10:02.177827,2024-10-28 00:30:44.548485,
33209,"[47414, 6241, 26688, 10359, 31525]",2023-11-10T00:53:39.702451,2024-10-09T10:18:35.978644,2024-10-28 00:30:44.548485,
65548,"[76695, 26688, 81562, 34660, 85146]",2023-02-12T19:23:17.999963,2024-07-24T06:09:58.250381,2024-10-28 00:30:44.548485,
99910,"[57420, 53025, 61917, 86149, 46309]",2024-03-04T13:02:40.893565,2024-07-13T04:13:30.248047,2024-10-28 00:30:44.548485,
88424,"[96882, 29781, 20076, 40303, 53544]",2024-04-11T05:00:13.763968,2024-05-26T12:17:19.628195,2024-10-28 00:30:44.548485,
78059,"[70698, 23795, 55940, 56069, 53544]",2023-07-24T09:45:17.175178,2023-12-23T18:55:39.912492,2024-10-28 00:30:44.548485,
92299,"[95640, 41346, 34120, 40930, 26688]",2023-02-20T08:24:27.799429,2023-08-01T01:56:16.933343,2024-10-28 00:30:44.548485,
79015,"[533, 53544, 12877, 90542, 83476]",2023-03-19T17:34:41.856146,2023-10-18T02:06:34.046982,2024-10-28 00:30:44.548485,
57972,"[40479, 55282, 15912, 28154, 73586]",2022-11-15T01:18:44.809569,2023-07-08T21:45:38.319417,2024-10-28 00:30:44.548485,
15241,"[82399, 9263, 76542, 79755, 17099]",2023-02-24T14:54:24.460119,2024-03-11T17:49:57.799882,2024-10-28 00:30:44.548485,
65115,"[98291, 7961, 94241, 31840, 45992]",2023-08-16T21:01:04.232158,2024-07-08T06:43:33.427138,2024-10-28 00:30:44.548485,
90763,"[83612, 96190, 75107, 40590, 81204]",2023-09-11T21:39:56.959116,2024-02-15T04:40:53.771999,2024-10-28 00:30:44.548485,
31746,"[84077, 50146, 38002, 92014, 80684]",2023-08-03T18:57:51.209691,2024-01-16T16:57:07.483058,2024-10-28 00:30:44.548485,
37831,"[27318, 71753, 18934, 11656, 6675]",2023-07-25T03:46:21.849322,2024-09-21T19:33:16.105172,2024-10-28 00:30:44.548485,
60520,"[14270, 21145, 3614, 71275, 47987]",2024-02-12T20:49:18.642921,2024-08-21T08:00:08.169320,2024-10-28 00:30:44.548485,
85813,"[82635, 12953, 14438, 93423, 36047]",2022-11-22T14:07:21.211918,2024-02-07T22:28:36.386235,2024-10-28 00:30:44.548485,
72326,"[72665, 32980, 21886, 65538, 10883]",2023-03-01T20:54:23.179025,2023-07-05T17:20:09.081936,2024-10-28 00:30:44.548485,
55076,"[76855, 6765, 85212, 58389, 70092]",2023-12-04T10:50:42.383901,2024-07-22T19:23:42.704767,2024-10-28 00:30:44.548485,
46305,"[72013, 37787, 41325, 18530, 86785]",2022-12-05T12:12:42.180918,2024-10-19T05:19:57.079576,2024-10-28 00:30:44.548485,
72488,"[78359, 71003, 92654, 60132, 72522]",2023-05-31T11:26:40.901312,2023-12-26T00:37:34.705760,2024-10-28 00:30:44.548485,
24705,"[73013, 36047, 68559, 51755, 65450]",2023-02-17T21:00:55.633990,2024-09-13T18:52:47.433502,2024-10-28 00:30:44.548485,
35189,"[47503, 41034, 12449, 92070, 76140]",2024-07-07T13:38:52.115851,2024-07-22T01:06:36.396489,2024-10-28 00:30:44.548485,
73925,"[47771, 44659, 23795, 37198, 30052]",2023-12-06T18:54:44.652754,2024-08-09T05:24:11.373760,2024-10-28 00:30:44.548485,
88202,"[72621, 27128, 57420, 50133, 630]",2024-04-12T18:35:25.378262,2024-04-29T09:06:57.487705,2024-10-28 00:30:44.548485,
36783,"[18512, 21339, 6140, 30052, 26011]",2023-01-10T09:31:10.121294,2023-04-29T17:01:06.075543,2024-10-28 00:30:44.548485,
95800,"[73405, 40910, 33641, 12200, 67276]",2023-06-27T03:35:39.956933,2023-07-24T07:40:10.681973,2024-10-28 00:30:44.548485,
29323,"[5862, 41489, 3959, 91263, 9526]",2023-11-14T01:51:00.558534,2024-09-13T02:07:32.415044,2024-10-28 00:30:44.548485,
66974,"[78718, 58083, 94420, 95443, 57571]",2024-01-08T08:38:56.681077,2024-08-17T10:27:07.328791,2024-10-28 00:30:44.548485,
23251,"[23187, 55965, 62161, 17533, 98020]",2023-07-17T15:33:06.382653,2024-06-19T11:30:25.478748,2024-10-28 00:30:44.548485,
1433,"[90877, 37787, 41769, 20207, 37137]",2024-06-01T22:04:13.219069,2024-10-24T07:35:52.430030,2024-10-28 00:30:44.548485,
86581,"[5862, 57354, 71270, 91263, 16574]",2024-07-22T22:35:33.071391,2024-09-23T17:08:07.003117,2024-10-28 00:30:44.548485,
37426,"[80560, 15958, 61576, 41044, 56288]",2024-01-15T15:56:17.226350,2024-05-16T07:46:35.720059,2024-10-28 00:30:44.548485,
40826,"[58934, 74692, 64192, 25925, 71416]",2023-09-09T19:44:19.473868,2023-10-15T22:10:51.379069,2024-10-28 00:30:44.548485,
70055,"[41243, 72854, 98939, 97831, 66788]",2023-09-28T07:59:28.254003,2024-05-14T13:16:57.405999,2024-10-28 00:30:44.548485,
92604,"[94556, 16525, 74317, 9192, 13815]",2023-11-14T10:05:50.950504,2023-12-19T03:13:16.256479,2024-10-28 00:30:44.548485,
64701,"[32353, 53488, 35860, 8315, 31525]",2024-05-06T00:42:57.911218,2024-10-08T18:42:25.110571,2024-10-28 00:30:44.548485,
41287,"[78254, 10274, 11807, 27245, 76855]",2023-02-19T07:45:01.727786,2023-06-18T02:10:49.921543,2024-10-28 00:30:44.548485,
52224,"[91526, 76760, 71275, 49020, 21886]",2024-03-20T06:50:51.369717,2024-07-29T08:31:39.346049,2024-10-28 00:30:44.548485,
13866,"[88021, 90613, 36544, 64394, 98609]",2024-07-23T22:04:06.744035,2024-09-29T01:57:27.852803,2024-10-28 00:30:44.548485,
59967,"[37065, 25539, 98199, 87018, 39002]",2023-03-10T03:43:31.365859,2024-01-17T20:05:15.998402,2024-10-28 00:30:44.548485,
34099,"[20909, 18530, 11419, 33385, 9818]",2023-12-25T09:30:15.873555,2024-06-15T10:41:13.608840,2024-10-28 00:30:44.548485,
68147,"[68559, 83447, 17044, 65383, 46212]",2023-06-05T10:27:38.045082,2023-11-14T00:40:18.099829,2024-10-28 00:30:44.548485,
5625,"[98497, 9552, 51755, 19605, 29522]",2024-07-24T15:47:36.969736,2024-10-05T16:09:12.787958,2024-10-28 00:30:44.548485,
66693,"[81904, 25925, 18464, 23886, 46508]",2024-08-06T15:02:21.979248,2024-08-30T05:54:33.620033,2024-10-28 00:30:44.548485,
71183,"[58934, 19049, 40229, 95517, 76600]",2024-06-13T13:04:55.233243,2024-09-13T00:22:08.162582,2024-10-28 00:30:44.548485,
62160,"[6241, 76537, 99496, 50146, 90516]",2024-06-11T10:33:35.092065,2024-08-25T06:28:26.278424,2024-10-28 00:30:44.548485,
83598,"[62830, 59356, 42036, 92513, 66036]",2023-06-28T10:15:31.025918,2023-10-04T15:21:17.625946,2024-10-28 00:30:44.548485,
4522,"[63780, 92849, 56799, 72522, 26867]",2023-10-19T05:54:56.463239,2024-05-28T21:38:07.639510,2024-10-28 00:30:44.548485,
74991,"[71551, 28154, 61417, 70286, 90805]",2023-08-31T04:38:39.533881,2024-03-14T02:47:40.736484,2024-10-28 00:30:44.548485,
7070,"[14359, 53184, 8230, 80941, 86775]",2023-04-16T22:23:35.857854,2024-09-21T17:27:11.252004,2024-10-28 00:30:44.548485,
74627,"[84435, 38870, 35664, 69272, 18512]",2023-10-24T00:16:16.609889,2023-11-17T01:02:12.473759,2024-10-28 00:30:44.548485,
17929,"[75306, 3614, 90280, 23243, 31457]",2024-05-01T12:35:19.295185,2024-08-16T00:24:51.339238,2024-10-28 00:30:44.548485,
47980,"[99496, 31122, 64665, 29235, 27437]",2024-10-14T07:07:08.309619,2024-10-22T15:05:06.408129,2024-10-28 00:30:44.548485,
42772,"[54620, 95640, 94472, 57089, 46665]",2024-04-26T15:46:32.479686,2024-05-01T10:26:30.505591,2024-10-28 00:30:44.548485,
84561,"[17716, 71586, 63249, 54510, 9552]",2023-04-26T00:47:37.806209,2024-06-20T00:36:04.217080,2024-10-28 00:30:44.548485,
92858,"[35520, 93576, 14270, 21886, 14026]",2023-12-18T21:58:40.968380,2024-08-23T08:45:48.135401,2024-10-28 00:30:44.548485,
1409,"[64080, 90765, 56403, 28185, 71416]",2024-08-12T19:43:21.477688,2024-08-30T09:36:30.142500,2024-10-28 00:30:44.548485,
65005,"[74317, 8260, 88438, 99249, 71030]",2023-02-13T10:16:56.903929,2024-02-14T11:42:19.628863,2024-10-28 00:30:44.548485,
40204,"[76824, 13815, 72960, 6508, 76642]",2023-06-30T20:41:51.672918,2023-10-03T16:34:44.718267,2024-10-28 00:30:44.548485,
10663,"[75773, 59567, 96148, 99217, 65908]",2023-07-02T10:07:46.947673,2023-11-11T18:07:03.310658,2024-10-28 00:30:44.548485,
96572,"[71425, 85558, 86832, 90655, 72621]",2023-05-30T02:22:01.322576,2023-10-21T22:27:18.158428,2024-10-28 00:30:44.548485,
10966,"[41396, 24314, 52239, 62223, 23187]",2022-11-15T09:59:59.678717,2024-06-14T22:11:54.874829,2024-10-28 00:30:44.548485,
57623,"[59170, 476, 77099, 51110, 34466]",2023-08-03T15:16:05.523478,2024-10-18T21:14:45.699393,2024-10-28 00:30:44.548485,
500,"[6200, 68849, 56108, 37663, 6805]",2024-05-06T13:31:38.883914,2024-07-07T10:39:18.942906,2024-10-28 00:30:44.548485,
43694,"[21884, 14150, 82165, 86775, 32332]",2023-12-14T01:54:04.417596,2024-02-14T17:19:10.391978,2024-10-28 00:30:44.548485,
94578,"[80517, 27889, 90293, 41890, 17533]",2024-04-22T13:14:39.139418,2024-09-25T22:28:44.529859,2024-10-28 00:30:44.548485,
37228,"[83671, 58672, 91526, 27318, 93395]",2023-04-27T00:00:45.830001,2024-02-06T01:19:00.520454,2024-10-28 00:30:44.548485,
55249,"[89020, 71632, 10938, 25539, 35450]",2024-08-30T17:47:18.762254,2024-08-31T12:12:00.362698,2024-10-28 00:30:44.548485,
44230,"[38002, 9552, 43108, 21891, 71630]",2024-08-26T16:10:46.188203,2024-10-26T18:27:54.604343,2024-10-28 00:30:44.548485,
7813,"[13341, 29235, 94116, 80957, 36601]",2024-06-28T17:42:24.284096,2024-08-16T07:06:35.545147,2024-10-28 00:30:44.548485,
36053,"[67914, 41508, 12857, 63254, 22903]",2024-01-31T04:15:38.022300,2024-10-14T07:05:18.523614,2024-10-28 00:30:44.548485,
88250,"[44412, 65908, 65329, 96882, 62414]",2023-12-26T05:16:49.715486,2024-07-18T14:01:34.665239,2024-10-28 00:30:44.548485,
84605,"[42036, 94584, 55423, 55468, 75927]",2023-10-27T20:12:29.811666,2024-04-09T03:05:24.571105,2024-10-28 00:30:44.548485,
95978,"[84435, 90316, 46665, 78718, 47982]",2022-12-05T16:39:36.681400,2023-10-30T13:34:49.252510,2024-10-28 00:30:44.548485,
65899,"[37978, 37778, 25453, 97319, 23795]",2023-05-01T22:42:18.656609,2023-05-29T11:30:47.528145,2024-10-28 00:30:44.548485,
81212,"[50865, 78202, 92427, 54620, 25536]",2022-12-22T01:03:54.603006,2024-02-21T18:56:10.698033,2024-10-28 00:30:44.548485,
73218,"[49692, 35419, 82825, 86403, 89076]",2022-12-13T06:52:57.999780,2024-01-05T19:46:22.889610,2024-10-28 00:30:44.548485,
31471,"[64705, 65831, 78718, 95443, 5255]",2023-09-25T05:47:53.998668,2023-11-02T07:36:36.378444,2024-10-28 00:30:44.548485,
14279,"[71030, 84163, 41499, 30751, 36946]",2024-05-24T16:12:43.275299,2024-07-20T06:51:16.642091,2024-10-28 00:30:44.548485,
59579,"[26091, 35114, 99967, 4279, 97712]",2023-01-29T03:42:40.878607,2024-03-02T00:49:23.645593,2024-10-28 00:30:44.548485,
43609,"[79782, 40229, 65552, 73103, 42235]",2024-04-26T04:42:53.411195,2024-10-06T06:57:45.935823,2024-10-28 00:30:44.548485,
84914,"[41963, 47949, 34263, 31780, 78781]",2023-09-29T06:21:53.587213,2024-05-25T17:48:24.532031,2024-10-28 00:30:44.548485,
